0	5.5
1	3.0
2	0.5
3	-1.0
4	-1.0
5	-1.0
6	-1.0
7	-1.0
8	-1.5
9	-2.0
10	-2.0
11	-2.0
12	-2.0
13	-2.5
14	-2.5
15	-2.5
16	-2.5
17	-2.5
18	-2.5
19	-2.5
20	-2.5
21	-2.5
22	-2.5
23	-2.5
24	-2.5
25	-2.5
26	-3.0
27	-3.0
28	-3.0
29	-3.0
30	-3.0
31	-3.0
32	-3.0
33	-3.0
34	-3.0
35	-3.0
36	-3.0
37	-3.0
38	-3.0
39	-3.0
40	-3.0
41	-3.0
42	-3.5
43	-3.5
44	-3.5
45	-3.5
46	-3.5
47	-3.5
48	-3.5
49	-3.5
50	-3.5
51	-3.5
52	-3.5
53	-3.5
54	-3.5
55	-3.5
56	-3.5
57	-3.5
58	-3.5
59	-3.5
60	-3.5
61	-3.5
62	-3.5
63	-3.5
64	-3.5
65	-3.5
66	-3.5
67	-3.5
68	-3.5
69	-3.5
70	-3.5
71	-3.5
72	-4.0
73	-4.0
74	-4.0
75	-4.0
76	-4.0
77	-4.0
78	-4.0
79	-4.0
80	-4.0
81	-4.0
82	-4.0
83	-4.0
84	-4.0
85	-4.0
86	-4.0
87	-4.0
88	-4.0
89	-4.0
90	-4.0
91	-4.0
92	-4.0
93	-4.0
94	-4.0
95	-4.0
96	-4.0
97	-4.0
98	-4.0
99	-4.0
100	-4.0
101	-4.0
102	-4.5
103	-4.5
104	-4.5
105	-4.5
106	-4.5
107	-4.5
108	-4.5
109	-4.5
110	-4.5
111	-4.5
112	-4.5
113	-4.5
114	-4.5
115	-4.5
116	-4.5
117	-4.5
118	-4.5
119	-4.5
120	-4.5
121	-4.5
122	-4.5
123	-4.5
124	-4.5
125	-4.5
126	-4.5
127	-4.5
128	-4.5
129	-4.5
130	-4.5
131	-4.5
132	-4.5
133	-4.5
134	-4.5
135	-4.5
136	-4.5
137	-4.5
138	-4.5
139	-4.5
140	-4.5
141	-4.5
142	-4.5
143	-4.5
144	-4.5
145	-4.5
146	-4.5
147	-4.5
148	-4.5
149	-4.5
150	-4.5
151	-4.5
152	-4.5
153	-4.5
154	-4.5
155	-4.5
156	-4.5
157	-4.5
158	-5.0
159	-5.0
160	-5.0
161	-5.0
162	-5.0
163	-5.0
164	-5.0
165	-5.0
166	-5.0
167	-5.0
168	-5.0
169	-5.0
170	-5.0
171	-5.0
172	-5.0
173	-5.0
174	-5.0
175	-5.0
176	-5.0
177	-5.0
178	-5.0
179	-5.0
180	-5.0
181	-5.0
182	-5.0
183	-5.0
184	-5.0
185	-5.0
186	-5.0
187	-5.0
188	-5.0
189	-5.0
190	-5.0
191	-5.0
192	-5.0
193	-5.0
194	-5.0
195	-5.0
196	-5.0
197	-5.0
198	-5.0
199	-5.0
200	-5.0
201	-5.0
202	-5.0
203	-5.0
204	-5.0
205	-5.0
206	-5.0
207	-5.0
208	-5.0
209	-5.5
210	-5.5
211	-5.5
212	-5.5
213	-5.5
214	-5.5
215	-5.5
216	-5.5
217	-5.5
218	-5.5
219	-5.5
220	-5.5
221	-5.5
222	-5.5
223	-5.5
224	-5.5
225	-5.5
226	-5.5
227	-5.5
228	-5.5
229	-5.5
230	-5.5
231	-5.5
232	-5.5
233	-5.5
234	-5.5
235	-5.5
236	-5.5
237	-5.5
238	-5.5
239	-5.5
240	-5.5
241	-5.5
242	-5.5
243	-5.5
244	-5.5
245	-5.5
246	-5.5
247	-5.5
248	-5.5
249	-5.5
250	-5.5
251	-5.5
252	-5.5
253	-5.5
254	-5.5
255	-5.5
256	-5.5
257	-5.5
258	-5.5
259	-5.5
260	-5.5
261	-5.5
262	-5.5
263	-5.5
264	-5.5
265	-5.5
266	-5.5
267	-5.5
268	-5.5
269	-5.5
270	-5.5
271	-5.5
272	-5.5
273	-5.5
274	-5.5
275	-5.5
276	-5.5
277	-5.5
278	-5.5
279	-6.0
280	-6.0
281	-6.0
282	-6.0
283	-6.0
284	-6.0
285	-6.0
286	-6.0
287	-6.0
288	-6.0
289	-6.0
290	-6.0
291	-6.0
292	-6.0
293	-6.0
294	-6.0
295	-6.0
296	-6.0
297	-6.0
298	-6.0
299	-6.0
300	-6.0
301	-6.0
302	-6.0
303	-6.0
304	-6.0
305	-6.0
306	-6.0
307	-6.0
308	-6.0
309	-6.0
310	-6.0
311	-6.0
312	-6.0
313	-6.0
314	-6.0
315	-6.0
316	-6.0
317	-6.0
318	-6.0
319	-6.0
320	-6.0
321	-6.0
322	-6.0
323	-6.0
324	-6.0
325	-6.0
326	-6.0
327	-6.0
328	-6.0
329	-6.0
330	-6.0
331	-6.0
332	-6.0
333	-6.0
334	-6.0
335	-6.0
336	-6.0
337	-6.0
338	-6.0
339	-6.0
340	-6.0
341	-6.0
342	-6.0
343	-6.0
344	-6.0
345	-6.0
346	-6.0
347	-6.0
348	-6.0
349	-6.0
350	-6.0
351	-6.0
352	-6.0
353	-6.0
354	-6.0
355	-6.0
356	-6.0
357	-6.0
358	-6.0
359	-6.0
360	-6.0
361	-6.0
362	-6.0
363	-6.0
364	-6.0
365	-6.0
