0	5.5
1	3.0
2	1.0
3	0.5
4	-1.0
5	-1.0
6	-1.0
7	-1.0
8	-1.0
9	-1.0
10	-1.5
11	-1.5
12	-2.0
13	-2.0
14	-2.0
15	-2.0
16	-2.0
17	-2.0
18	-2.0
19	-2.0
20	-2.5
21	-2.5
22	-2.5
23	-2.5
24	-2.5
25	-2.5
26	-2.5
27	-2.5
28	-2.5
29	-2.5
30	-2.5
31	-2.5
32	-2.5
33	-2.5
34	-2.5
35	-2.5
36	-2.5
37	-2.5
38	-2.5
39	-2.5
40	-2.5
41	-3.0
42	-3.0
43	-3.0
44	-3.0
45	-3.0
46	-3.0
47	-3.0
48	-3.0
49	-3.0
50	-3.0
51	-3.0
52	-3.0
53	-3.0
54	-3.0
55	-3.0
56	-3.0
57	-3.0
58	-3.0
59	-3.0
60	-3.5
61	-3.5
62	-3.5
63	-3.5
64	-3.5
65	-3.5
66	-3.5
67	-3.5
68	-3.5
69	-3.5
70	-3.5
71	-3.5
72	-3.5
73	-3.5
74	-3.5
75	-3.5
76	-3.5
77	-3.5
78	-3.5
79	-3.5
80	-3.5
81	-3.5
82	-3.5
83	-3.5
84	-3.5
85	-3.5
86	-3.5
87	-3.5
88	-3.5
89	-3.5
90	-3.5
91	-3.5
92	-3.5
93	-3.5
94	-3.5
95	-3.5
96	-4.0
97	-4.0
98	-4.0
99	-4.0
100	-4.0
101	-4.0
102	-4.0
103	-4.0
104	-4.0
105	-4.0
106	-4.0
107	-4.0
108	-4.0
109	-4.0
110	-4.0
111	-4.0
112	-4.0
113	-4.0
114	-4.0
115	-4.0
116	-4.0
117	-4.0
118	-4.0
119	-4.0
120	-4.0
121	-4.0
122	-4.0
123	-4.0
124	-4.0
125	-4.0
126	-4.0
127	-4.0
128	-4.0
129	-4.0
130	-4.0
131	-4.0
132	-4.0
133	-4.0
134	-4.0
135	-4.0
136	-4.0
137	-4.0
138	-4.0
139	-4.0
140	-4.0
141	-4.5
142	-4.5
143	-4.5
144	-4.5
145	-4.5
146	-4.5
147	-4.5
148	-4.5
149	-4.5
150	-4.5
151	-4.5
152	-4.5
153	-4.5
154	-4.5
155	-4.5
156	-4.5
157	-4.5
158	-4.5
159	-4.5
160	-4.5
161	-4.5
162	-4.5
163	-4.5
164	-4.5
165	-4.5
166	-4.5
167	-4.5
168	-4.5
169	-4.5
170	-4.5
171	-4.5
172	-4.5
173	-4.5
174	-4.5
175	-4.5
176	-4.5
177	-4.5
178	-4.5
179	-4.5
180	-4.5
181	-4.5
182	-4.5
183	-4.5
184	-4.5
185	-4.5
186	-4.5
187	-4.5
188	-4.5
189	-4.5
190	-4.5
191	-4.5
192	-4.5
193	-4.5
194	-4.5
195	-4.5
196	-4.5
197	-4.5
198	-4.5
199	-4.5
200	-4.5
201	-4.5
202	-4.5
203	-4.5
204	-4.5
205	-4.5
206	-4.5
207	-4.5
208	-4.5
209	-4.5
210	-4.5
211	-4.5
212	-5.0
213	-5.0
214	-5.0
215	-5.0
216	-5.0
217	-5.0
218	-5.0
219	-5.0
220	-5.0
221	-5.0
222	-5.0
223	-5.0
224	-5.0
225	-5.0
226	-5.0
227	-5.0
228	-5.0
229	-5.0
230	-5.0
231	-5.0
232	-5.0
233	-5.0
234	-5.0
235	-5.0
236	-5.0
237	-5.0
238	-5.0
239	-5.0
240	-5.0
241	-5.0
242	-5.0
243	-5.0
244	-5.0
245	-5.0
246	-5.0
247	-5.0
248	-5.0
249	-5.0
250	-5.0
251	-5.0
252	-5.0
253	-5.0
254	-5.0
255	-5.0
256	-5.0
257	-5.0
258	-5.0
259	-5.0
260	-5.0
261	-5.0
262	-5.0
263	-5.0
264	-5.0
265	-5.0
266	-5.0
267	-5.0
268	-5.0
269	-5.0
270	-5.0
271	-5.0
272	-5.0
273	-5.0
274	-5.0
275	-5.0
276	-5.0
277	-5.0
278	-5.0
279	-5.0
280	-5.0
281	-5.0
282	-5.0
283	-5.0
284	-5.5
285	-5.5
286	-5.5
287	-5.5
288	-5.5
289	-5.5
290	-5.5
291	-5.5
292	-5.5
293	-5.5
294	-5.5
295	-5.5
296	-5.5
297	-5.5
298	-5.5
299	-5.5
300	-5.5
301	-5.5
302	-5.5
303	-5.5
304	-5.5
305	-5.5
306	-5.5
307	-5.5
308	-5.5
309	-5.5
310	-5.5
311	-5.5
312	-5.5
313	-5.5
314	-5.5
315	-5.5
316	-5.5
317	-5.5
318	-5.5
319	-5.5
320	-5.5
321	-5.5
322	-5.5
323	-5.5
324	-5.5
325	-5.5
326	-5.5
327	-5.5
328	-5.5
329	-5.5
330	-5.5
331	-5.5
332	-5.5
333	-5.5
334	-5.5
335	-5.5
336	-5.5
337	-5.5
338	-5.5
339	-5.5
340	-5.5
341	-5.5
342	-5.5
343	-5.5
344	-5.5
345	-5.5
346	-5.5
347	-5.5
348	-5.5
349	-5.5
350	-5.5
351	-5.5
352	-5.5
353	-5.5
354	-5.5
355	-5.5
356	-5.5
357	-5.5
358	-5.5
359	-5.5
360	-5.5
361	-5.5
362	-5.5
363	-5.5
364	-5.5
365	-5.5
