Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	0,0993347	
0,001	0,100098	
0,002	0,100555	
0,003	0,100708	
0,004	0,100861	
0,005	0,102081	
0,006	0,102234	
0,007	0,10376	
0,008	0,103607	
0,009	0,104675	
0,01	0,104218	
0,011	0,10498	
0,012	0,105286	
0,013	0,106049	
0,014	0,106659	
0,015	0,106201	
0,016	0,106354	
0,017	0,107574	
0,018	0,107727	
0,019	0,108337	
0,02	0,108337	
0,021	0,108643	
0,022	0,108643	
0,023	0,108948	
0,024	0,108795	
0,025	0,108643	
0,026	0,109863	
0,027	0,110016	
0,028	0,109558	
0,029	0,110016	
0,03	0,109711	
0,031	0,110168	
0,032	0,110474	
0,033	0,110474	
0,034	0,110474	
0,035	0,110474	
0,036	0,109253	
0,037	0,110168	
0,038	0,110168	
0,039	0,109863	
0,04	0,110168	
0,041	0,110016	
0,042	0,109253	
0,043	0,108795	
0,044	0,109253	
0,045	0,108795	
0,046	0,108795	
0,047	0,108643	
0,048	0,10849	
0,049	0,107574	
0,05	0,10788	
0,051	0,107269	
0,052	0,107422	
0,053	0,106964	
0,054	0,106506	
0,055	0,105743	
0,056	0,104675	
0,057	0,105286	
0,058	0,104218	
0,059	0,104065	
0,06	0,103455	
0,061	0,103302	
0,062	0,102997	
0,063	0,101471	
0,064	0,101318	
0,065	0,100708	
0,066	0,100403	
0,067	0,0994873	
0,068	0,0993347	
0,069	0,0984192	
0,07	0,0978088	
0,071	0,0976562	
0,072	0,0964355	
0,073	0,0964355	
0,074	0,0953674	
0,075	0,0938416	
0,076	0,092926	
0,077	0,0926208	
0,078	0,0914001	
0,079	0,0915527	
0,08	0,0904846	
0,081	0,0892639	
0,082	0,088501	
0,083	0,0874329	
0,084	0,0862122	
0,085	0,0846863	
0,086	0,0854492	
0,087	0,0843811	
0,088	0,0830078	
0,089	0,0817871	
0,09	0,0810242	
0,091	0,0798035	
0,092	0,0787354	
0,093	0,0778198	
0,094	0,0767517	
0,095	0,0753784	
0,096	0,0735474	
0,097	0,0726318	
0,098	0,0727844	
0,099	0,0718689	
0,1	0,0704956	
0,101	0,0692749	
0,102	0,0683594	
0,103	0,0663757	
0,104	0,0646973	
0,105	0,0642395	
0,106	0,0628662	
0,107	0,0630188	
0,108	0,0604248	
0,109	0,0596619	
0,11	0,058136	
0,111	0,0567627	
0,112	0,0556946	
0,113	0,0547791	
0,114	0,0524902	
0,115	0,0515747	
0,116	0,0500488	
0,117	0,0485229	
0,118	0,0480652	
0,119	0,0466919	
0,12	0,045166	
0,121	0,0434875	
0,122	0,0428772	
0,123	0,0402832	
0,124	0,0398254	
0,125	0,0376892	
0,126	0,0375366	
0,127	0,0361633	
0,128	0,0341797	
0,129	0,032959	
0,13	0,0306702	
0,131	0,0299072	
0,132	0,0283813	
0,133	0,0267029	
0,134	0,0254822	
0,135	0,0238037	
0,136	0,0215149	
0,137	0,0205994	
0,138	0,0196838	
0,139	0,018158	
0,14	0,0169373	
0,141	0,0158691	
0,142	0,0140381	
0,143	0,012207	
0,144	0,0106812	
0,145	0,00946045	
0,146	0,00808716	
0,147	0,00732422	
0,148	0,00534058	
0,149	0,00335693	
0,15	0,0012207	
0,151	0,000457764	
0,152	-0,000610352	
0,153	-0,00228882	
0,154	-0,00366211	
0,155	-0,00579834	
0,156	-0,00778198	
0,157	-0,00976562	
0,158	-0,00991821	
0,159	-0,0112915	
0,16	-0,0120544	
0,161	-0,0140381	
0,162	-0,015564	
0,163	-0,0175476	
0,164	-0,0195312	
0,165	-0,0209045	
0,166	-0,0216675	
0,167	-0,0222778	
0,168	-0,0244141	
0,169	-0,0256348	
0,17	-0,0279236	
0,171	-0,0291443	
0,172	-0,0305176	
0,173	-0,0311279	
0,174	-0,0334167	
0,175	-0,03479	
0,176	-0,0372314	
0,177	-0,038147	
0,178	-0,0395203	
0,179	-0,0396729	
0,18	-0,0416565	
0,181	-0,043335	
0,182	-0,0447083	
0,183	-0,0462341	
0,184	-0,0479126	
0,185	-0,0495911	
0,186	-0,0506592	
0,187	-0,0505066	
0,188	-0,0526428	
0,189	-0,0540161	
0,19	-0,0558472	
0,191	-0,0567627	
0,192	-0,0582886	
0,193	-0,0596619	
0,194	-0,0605774	
0,195	-0,0617981	
0,196	-0,0643921	
0,197	-0,0654602	
0,198	-0,065918	
0,199	-0,0669861	
0,2	-0,067749	
0,201	-0,0694275	
0,202	-0,070343	
0,203	-0,0720215	
0,204	-0,0732422	
0,205	-0,0741577	
0,206	-0,0750732	
0,207	-0,0756836	
0,208	-0,0772095	
0,209	-0,0782776	
0,21	-0,0798035	
0,211	-0,080719	
0,212	-0,0814819	
0,213	-0,0823975	
0,214	-0,0839233	
0,215	-0,0845337	
0,216	-0,0868225	
0,217	-0,0875854	
0,218	-0,0881958	
0,219	-0,0886536	
0,22	-0,0900269	
0,221	-0,091095	
0,222	-0,0921631	
0,223	-0,092926	
0,224	-0,093689	
0,225	-0,0952148	
0,226	-0,0952148	
0,227	-0,0949097	
0,228	-0,0968933	
0,229	-0,0984192	
0,23	-0,0982666	
0,231	-0,0990295	
0,232	-0,10025	
0,233	-0,10025	
0,234	-0,102081	
0,235	-0,102386	
0,236	-0,104218	
0,237	-0,10498	
0,238	-0,104218	
0,239	-0,105133	
0,24	-0,105591	
0,241	-0,106049	
0,242	-0,106659	
0,243	-0,107574	
0,244	-0,108643	
0,245	-0,108643	
0,246	-0,1091	
0,247	-0,108643	
0,248	-0,109711	
0,249	-0,110321	
0,25	-0,111237	
0,251	-0,110931	
0,252	-0,111389	
0,253	-0,111542	
0,254	-0,112152	
0,255	-0,11322	
0,256	-0,114136	
0,257	-0,114441	
0,258	-0,114288	
0,259	-0,114136	
0,26	-0,113983	
0,261	-0,114288	
0,262	-0,114594	
0,263	-0,114746	
0,264	-0,115509	
0,265	-0,116272	
0,266	-0,115051	
0,267	-0,114746	
0,268	-0,115662	
0,269	-0,115662	
0,27	-0,115967	
0,271	-0,115967	
0,272	-0,115814	
0,273	-0,115204	
0,274	-0,115662	
0,275	-0,116119	
0,276	-0,116272	
0,277	-0,116577	
0,278	-0,115509	
0,279	-0,115204	
0,28	-0,115051	
0,281	-0,114136	
0,282	-0,115051	
0,283	-0,114746	
0,284	-0,114441	
0,285	-0,114746	
0,286	-0,113983	
0,287	-0,111694	
0,288	-0,113068	
0,289	-0,113068	
0,29	-0,112915	
0,291	-0,112	
0,292	-0,111847	
0,293	-0,111084	
0,294	-0,111389	
0,295	-0,110931	
0,296	-0,110779	
0,297	-0,110931	
0,298	-0,109711	
0,299	-0,10849	
0,3	-0,108032	
0,301	-0,108185	
0,302	-0,106812	
0,303	-0,106659	
0,304	-0,106506	
0,305	-0,105286	
0,306	-0,104828	
0,307	-0,102997	
0,308	-0,103455	
0,309	-0,102539	
0,31	-0,102234	
0,311	-0,101013	
0,312	-0,100098	
0,313	-0,098877	
0,314	-0,0987244	
0,315	-0,0979614	
0,316	-0,0979614	
0,317	-0,0970459	
0,318	-0,09552	
0,319	-0,0944519	
0,32	-0,093689	
0,321	-0,0930786	
0,322	-0,0918579	
0,323	-0,090332	
0,324	-0,0907898	
0,325	-0,0900269	
0,326	-0,0881958	
0,327	-0,0866699	
0,328	-0,0860596	
0,329	-0,085144	
0,33	-0,0849915	
0,331	-0,0834656	
0,332	-0,0820923	
0,333	-0,0805664	
0,334	-0,0799561	
0,335	-0,0791931	
0,336	-0,078125	
0,337	-0,078125	
0,338	-0,0749207	
0,339	-0,0747681	
0,34	-0,0732422	
0,341	-0,0720215	
0,342	-0,071106	
0,343	-0,0695801	
0,344	-0,0686646	
0,345	-0,067749	
0,346	-0,065918	
0,347	-0,0639343	
0,348	-0,0630188	
0,349	-0,0621033	
0,35	-0,0608826	
0,351	-0,0601196	
0,352	-0,0585937	
0,353	-0,0567627	
0,354	-0,0552368	
0,355	-0,0549316	
0,356	-0,0535583	
