Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	-0,11795	
0,001	-0,117798	
0,002	-0,117035	
0,003	-0,117035	
0,004	-0,117645	
0,005	-0,117645	
0,006	-0,117493	
0,007	-0,11795	
0,008	-0,116577	
0,009	-0,117187	
0,01	-0,117187	
0,011	-0,117493	
0,012	-0,118103	
0,013	-0,116882	
0,014	-0,117035	
0,015	-0,116425	
0,016	-0,116577	
0,017	-0,116272	
0,018	-0,116425	
0,019	-0,116882	
0,02	-0,116272	
0,021	-0,116577	
0,022	-0,115509	
0,023	-0,115356	
0,024	-0,115509	
0,025	-0,115509	
0,026	-0,115509	
0,027	-0,114594	
0,028	-0,114441	
0,029	-0,113831	
0,03	-0,114746	
0,031	-0,114136	
0,032	-0,114594	
0,033	-0,113525	
0,034	-0,11322	
0,035	-0,112762	
0,036	-0,112762	
0,037	-0,112305	
0,038	-0,112305	
0,039	-0,112457	
0,04	-0,112457	
0,041	-0,111389	
0,042	-0,110626	
0,043	-0,111084	
0,044	-0,109711	
0,045	-0,110474	
0,046	-0,109558	
0,047	-0,109253	
0,048	-0,108795	
0,049	-0,108337	
0,05	-0,108795	
0,051	-0,1091	
0,052	-0,108795	
0,053	-0,107422	
0,054	-0,106659	
0,055	-0,106354	
0,056	-0,106049	
0,057	-0,105896	
0,058	-0,105896	
0,059	-0,104675	
0,06	-0,104828	
0,061	-0,104523	
0,062	-0,102997	
0,063	-0,102692	
0,064	-0,102386	
0,065	-0,102081	
0,066	-0,101929	
0,067	-0,101166	
0,068	-0,100403	
0,069	-0,100098	
0,07	-0,100098	
0,071	-0,0999451	
0,072	-0,100098	
0,073	-0,0979614	
0,074	-0,0976562	
0,075	-0,0973511	
0,076	-0,0964355	
0,077	-0,0959778	
0,078	-0,09552	
0,079	-0,0958252	
0,08	-0,0944519	
0,081	-0,0944519	
0,082	-0,0926208	
0,083	-0,0927734	
0,084	-0,0923157	
0,085	-0,0920105	
0,086	-0,0909424	
0,087	-0,0906372	
0,088	-0,0897217	
0,089	-0,0889587	
0,09	-0,0888062	
0,091	-0,088501	
0,092	-0,0881958	
0,093	-0,0869751	
0,094	-0,0869751	
0,095	-0,0849915	
0,096	-0,0848389	
0,097	-0,0839233	
0,098	-0,0839233	
0,099	-0,0837708	
0,1	-0,0823975	
0,101	-0,0819397	
0,102	-0,0804138	
0,103	-0,0805664	
0,104	-0,0793457	
0,105	-0,0790405	
0,106	-0,078125	
0,107	-0,0775146	
0,108	-0,0767517	
0,109	-0,0758362	
0,11	-0,0749207	
0,111	-0,0744629	
0,112	-0,0749207	
0,113	-0,0730896	
0,114	-0,0721741	
0,115	-0,0717163	
0,116	-0,0704956	
0,117	-0,0700378	
0,118	-0,0692749	
0,119	-0,0686646	
0,12	-0,0680542	
0,121	-0,0675964	
0,122	-0,065918	
0,123	-0,0657654	
0,124	-0,0648499	
0,125	-0,0639343	
0,126	-0,0631714	
0,127	-0,0621033	
0,128	-0,0613403	
0,129	-0,0602722	
0,13	-0,0601196	
0,131	-0,0595093	
0,132	-0,0590515	
0,133	-0,0576782	
0,134	-0,0566101	
0,135	-0,0559998	
0,136	-0,0549316	
0,137	-0,0541687	
0,138	-0,0537109	
0,139	-0,0531006	
0,14	-0,0523376	
0,141	-0,0514221	
0,142	-0,0495911	
0,143	-0,0486755	
0,144	-0,0485229	
0,145	-0,04776	
0,146	-0,0465393	
0,147	-0,0460815	
0,148	-0,0448608	
0,149	-0,0436401	
0,15	-0,0437927	
0,151	-0,043335	
0,152	-0,0427246	
0,153	-0,040741	
0,154	-0,0396729	
0,155	-0,0386047	
0,156	-0,038147	
0,157	-0,0369263	
0,158	-0,0363159	
0,159	-0,0357056	
0,16	-0,0350952	
0,161	-0,0332642	
0,162	-0,0323486	
0,163	-0,0312805	
0,164	-0,0305176	
0,165	-0,0299072	
0,166	-0,0296021	
0,167	-0,0280762	
0,168	-0,0274658	
0,169	-0,0256348	
0,17	-0,0254822	
0,171	-0,0247192	
0,172	-0,0248718	
0,173	-0,022583	
0,174	-0,0218201	
0,175	-0,020752	
0,176	-0,0198364	
0,177	-0,0186157	
0,178	-0,0183105	
0,179	-0,0172424	
0,18	-0,0169373	
0,181	-0,0157166	
0,182	-0,0135803	
0,183	-0,0128174	
0,184	-0,01297	
0,185	-0,0119019	
0,186	-0,0109863	
0,187	-0,00991821	
0,188	-0,00823975	
0,189	-0,00762939	
0,19	-0,00732422	
0,191	-0,00640869	
0,192	-0,00610352	
0,193	-0,00473022	
0,194	-0,00350952	
0,195	-0,00274658	
0,196	-0,0012207	
0,197	-0,000762939	
0,198	0,000152588	
0,199	0,00106812	
0,2	0,00167847	
0,201	0,00289917	
0,202	0,00427246	
0,203	0,00488281	
0,204	0,00579834	
0,205	0,0062561	
0,206	0,00762939	
0,207	0,00869751	
0,208	0,00946045	
0,209	0,0109863	
0,21	0,0112915	
0,211	0,0115967	
0,212	0,012207	
0,213	0,0137329	
0,214	0,0149536	
0,215	0,0161743	
0,216	0,0166321	
0,217	0,0177002	
0,218	0,0192261	
0,219	0,0189209	
0,22	0,0201416	
0,221	0,0209045	
0,222	0,022583	
0,223	0,0227356	
0,224	0,0245667	
0,225	0,0247192	
0,226	0,0257874	
0,227	0,0268555	
0,228	0,0276184	
0,229	0,0289917	
0,23	0,0294495	
0,231	0,0292969	
0,232	0,0302124	
0,233	0,0312805	
0,234	0,032959	
0,235	0,0335693	
0,236	0,0349426	
0,237	0,035553	
0,238	0,0357056	
0,239	0,0367737	
0,24	0,037384	
0,241	0,0384521	
0,242	0,0405884	
0,243	0,0408936	
0,244	0,0413513	
0,245	0,042572	
0,246	0,0427246	
0,247	0,0440979	
0,248	0,0448608	
0,249	0,0456238	
0,25	0,0460815	
0,251	0,0466919	
0,252	0,0468445	
0,253	0,0488281	
0,254	0,0498962	
0,255	0,0506592	
0,256	0,0515747	
0,257	0,0518799	
0,258	0,0527954	
0,259	0,0526428	
0,26	0,0544739	
0,261	0,0544739	
0,262	0,0566101	
0,263	0,0569153	
0,264	0,0575256	
0,265	0,0584412	
0,266	0,0587463	
0,267	0,0595093	
0,268	0,06073	
0,269	0,0616455	
0,27	0,0619507	
0,271	0,0622559	
0,272	0,062561	
0,273	0,0643921	
0,274	0,0642395	
0,275	0,0665283	
0,276	0,0669861	
0,277	0,0671387	
0,278	0,0683594	
0,279	0,068512	
0,28	0,0688171	
0,281	0,0704956	
0,282	0,0714111	
0,283	0,0714111	
0,284	0,0723267	
0,285	0,0727844	
0,286	0,0733948	
0,287	0,0740051	
0,288	0,0746155	
0,289	0,0756836	
0,29	0,0756836	
0,291	0,0762939	
0,292	0,0764465	
0,293	0,0776672	
0,294	0,0788879	
0,295	0,0791931	
0,296	0,0794983	
0,297	0,0801086	
0,298	0,0810242	
0,299	0,0816345	
0,3	0,0819397	
0,301	0,08255	
0,302	0,0840759	
0,303	0,0839233	
0,304	0,0846863	
0,305	0,085144	
0,306	0,0852966	
0,307	0,0866699	
0,308	0,0868225	
0,309	0,0874329	
0,31	0,0874329	
0,311	0,0878906	
0,312	0,0881958	
0,313	0,0892639	
0,314	0,0901794	
0,315	0,0909424	
0,316	0,091095	
0,317	0,0914001	
0,318	0,0918579	
0,319	0,0923157	
0,32	0,0924683	
0,321	0,0926208	
0,322	0,0942993	
0,323	0,0942993	
0,324	0,0944519	
0,325	0,0949097	
0,326	0,0953674	
0,327	0,0959778	
0,328	0,0967407	
0,329	0,0970459	
0,33	0,0975037	
0,331	0,0968933	
0,332	0,0968933	
0,333	0,0979614	
0,334	0,098877	
0,335	0,0996399	
0,336	0,0996399	
0,337	0,0997925	
0,338	0,10025	
0,339	0,100098	
0,34	0,100098	
0,341	0,101013	
0,342	0,101471	
0,343	0,101929	
0,344	0,102386	
0,345	0,101929	
0,346	0,102081	
0,347	0,102997	
0,348	0,103302	
0,349	0,10376	
0,35	0,10376	
0,351	0,103455	
0,352	0,103455	
0,353	0,104065	
0,354	0,10498	
0,355	0,105591	
0,356	0,105438	
0,357	0,105591	
0,358	0,105896	
0,359	0,105286	
0,36	0,105133	
0,361	0,105896	
0,362	0,106506	
0,363	0,106812	
0,364	0,107117	
0,365	0,107117	
0,366	0,107117	
0,367	0,107117	
0,368	0,107574	
0,369	0,107269	
0,37	0,107727	
0,371	0,106812	
0,372	0,106812	
0,373	0,10788	
0,374	0,10788	
0,375	0,10788	
0,376	0,108337	
0,377	0,108032	
0,378	0,108795	
0,379	0,10788	
0,38	0,107727	
0,381	0,108032	
0,382	0,108643	
0,383	0,108643	
0,384	0,108643	
0,385	0,10849	
0,386	0,108643	
0,387	0,108795	
0,388	0,108948	
0,389	0,108337	
0,39	0,10849	
0,391	0,10788	
0,392	0,107727	
0,393	0,108185	
0,394	0,108337	
0,395	0,10849	
0,396	0,108337	
0,397	0,10788	
0,398	0,107574	
0,399	0,107422	
0,4	0,107117	
0,401	0,107117	
0,402	0,10788	
0,403	0,106964	
0,404	0,107117	
0,405	0,106506	
0,406	0,106964	
0,407	0,106812	
0,408	0,106354	
0,409	0,106659	
0,41	0,106659	
0,411	0,10498	
0,412	0,10498	
0,413	0,105743	
0,414	0,105438	
0,415	0,105286	
0,416	0,105133	
0,417	0,10437	
0,418	0,10376	
0,419	0,103912	
0,42	0,10376	
0,421	0,103302	
0,422	0,104065	
0,423	0,103455	
0,424	0,102997	
0,425	0,102692	
0,426	0,102081	
0,427	0,101929	
0,428	0,101776	
0,429	0,101624	
0,43	0,101013	
0,431	0,100403	
0,432	0,0990295	
0,433	0,100098	
0,434	0,0997925	
0,435	0,0996399	
0,436	0,0991821	
0,437	0,0985718	
0,438	0,098114	
0,439	0,0968933	
0,44	0,0970459	
0,441	0,0964355	
0,442	0,0973511	
0,443	0,0964355	
0,444	0,0959778	
0,445	0,0953674	
0,446	0,0949097	
0,447	0,0944519	
0,448	0,0941467	
0,449	0,0939941	
0,45	0,0930786	
0,451	0,0924683	
0,452	0,0915527	
0,453	0,0921631	
0,454	0,0904846	
0,455	0,0907898	
0,456	0,090332	
0,457	0,0900269	
0,458	0,0897217	
0,459	0,0880432	
0,46	0,087738	
0,461	0,0872803	
0,462	0,0878906	
0,463	0,0869751	
0,464	0,0863647	
0,465	0,085144	
0,466	0,0849915	
0,467	0,0848389	
0,468	0,0834656	
0,469	0,0836182	
0,47	0,0823975	
0,471	0,0813293	
0,472	0,0805664	
0,473	0,0808716	
0,474	0,0801086	
0,475	0,0793457	
0,476	0,0788879	
0,477	0,078125	
0,478	0,0779724	
0,479	0,0769043	
0,48	0,075531	
0,481	0,0753784	
0,482	0,0753784	
0,483	0,0738525	
0,484	0,0733948	
0,485	0,0732422	
0,486	0,0724792	
0,487	0,0715637	
0,488	0,0714111	
0,489	0,071106	
0,49	0,0689697	
0,491	0,068512	
0,492	0,0675964	
0,493	0,0671387	
0,494	0,0671387	
0,495	0,0671387	
0,496	0,0656128	
0,497	0,0650024	
0,498	0,0639343	
0,499	0,0631714	
0,5	0,0619507	
0,501	0,0614929	
0,502	0,0616455	
0,503	0,0602722	
0,504	0,0595093	
0,505	0,0585937	
0,506	0,0579834	
0,507	0,0572205	
0,508	0,0564575	
0,509	0,0558472	
0,51	0,0549316	
0,511	0,0527954	
0,512	0,0518799	
0,513	0,0523376	
0,514	0,0517273	
0,515	0,0512695	
0,516	0,0500488	
0,517	0,0492859	
0,518	0,0486755	
0,519	0,0468445	
0,52	0,0463867	
0,521	0,045929	
0,522	0,0456238	
0,523	0,0442505	
0,524	0,0439453	
0,525	0,0427246	
0,526	0,040741	
0,527	0,0410461	
0,528	0,0401306	
0,529	0,0395203	
0,53	0,0382996	
0,531	0,0369263	
0,532	0,0360107	
0,533	0,0358582	
0,534	0,0346375	
0,535	0,0344849	
0,536	0,0335693	
0,537	0,0326538	
0,538	0,0317383	
0,539	0,0302124	
0,54	0,0292969	
0,541	0,0283813	
0,542	0,0280762	
0,543	0,0271606	
0,544	0,0265503	
0,545	0,025177	
0,546	0,0241089	
0,547	0,0228882	
0,548	0,0227356	
0,549	0,0219727	
0,55	0,0210571	
0,551	0,0193787	
0,552	0,0184631	
0,553	0,0184631	
0,554	0,017395	
0,555	0,0161743	
0,556	0,0158691	
0,557	0,0143433	
0,558	0,0135803	
0,559	0,0123596	
0,56	0,0112915	
0,561	0,0106812	
0,562	0,00976562	
0,563	0,0088501	
0,564	0,00808716	
0,565	0,00717163	
0,566	0,00640869	
0,567	0,00549316	
0,568	0,00457764	
0,569	0,00335693	
0,57	0,00228882	
0,571	0,00137329	
0,572	0	
0,573	0,000152588	
0,574	-0,000762939	
0,575	-0,00183105	
0,576	-0,00289917	
0,577	-0,00350952	
0,578	-0,0050354	
0,579	-0,00549316	
0,58	-0,00656128	
0,581	-0,00793457	
0,582	-0,00793457	
0,583	-0,00976562	
0,584	-0,010376	
0,585	-0,0109863	
0,586	-0,0117493	
0,587	-0,01297	
0,588	-0,0132751	
0,589	-0,0146484	
0,59	-0,0157166	
0,591	-0,0177002	
0,592	-0,0186157	
0,593	-0,0186157	
0,594	-0,0195312	
0,595	-0,0201416	
0,596	-0,0210571	
0,597	-0,0221252	
0,598	-0,0234985	
0,599	-0,0241089	
0,6	-0,0253296	
0,601	-0,0262451	
0,602	-0,0259399	
