Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	-0,0952148	
0,001	-0,0947571	
0,002	-0,0939941	
0,003	-0,0924683	
0,004	-0,0921631	
0,005	-0,0914001	
0,006	-0,0906372	
0,007	-0,0900269	
0,008	-0,0889587	
0,009	-0,0883484	
0,01	-0,0875854	
0,011	-0,0872803	
0,012	-0,0869751	
0,013	-0,0862122	
0,014	-0,0849915	
0,015	-0,0837708	
0,016	-0,0830078	
0,017	-0,0817871	
0,018	-0,0810242	
0,019	-0,0808716	
0,02	-0,0802612	
0,021	-0,0791931	
0,022	-0,0785828	
0,023	-0,0767517	
0,024	-0,0761414	
0,025	-0,0753784	
0,026	-0,0750732	
0,027	-0,0737	
0,028	-0,0726318	
0,029	-0,0717163	
0,03	-0,0709534	
0,031	-0,0700378	
0,032	-0,0692749	
0,033	-0,0691223	
0,034	-0,0671387	
0,035	-0,0663757	
0,036	-0,0653076	
0,037	-0,0637817	
0,038	-0,063324	
0,039	-0,0617981	
0,04	-0,0619507	
0,041	-0,0611877	
0,042	-0,0598145	
0,043	-0,0584412	
0,044	-0,0570679	
0,045	-0,0566101	
0,046	-0,0553894	
0,047	-0,0549316	
0,048	-0,0538635	
0,049	-0,0524902	
0,05	-0,0511169	
0,051	-0,0505066	
0,052	-0,0498962	
0,053	-0,0491333	
0,054	-0,0471497	
0,055	-0,0466919	
0,056	-0,045166	
0,057	-0,0434875	
0,058	-0,0430298	
0,059	-0,0421143	
0,06	-0,0411987	
0,061	-0,0401306	
0,062	-0,0402832	
0,063	-0,0375366	
0,064	-0,0360107	
0,065	-0,0350952	
0,066	-0,0344849	
0,067	-0,0335693	
0,068	-0,032196	
0,069	-0,0311279	
0,07	-0,0296021	
0,071	-0,0285339	
0,072	-0,0283813	
0,073	-0,0274658	
0,074	-0,0254822	
0,075	-0,0242615	
0,076	-0,0236511	
0,077	-0,0216675	
0,078	-0,0210571	
0,079	-0,019989	
0,08	-0,0192261	
0,081	-0,0180054	
0,082	-0,0167847	
0,083	-0,015564	
0,084	-0,0146484	
0,085	-0,0131226	
0,086	-0,0120544	
0,087	-0,0109863	
0,088	-0,00961304	
0,089	-0,00854492	
0,09	-0,00717163	
0,091	-0,00671387	
0,092	-0,00549316	
0,093	-0,00534058	
0,094	-0,00274658	
0,095	-0,00167847	
0,096	-0,000610352	
0,097	0,000457764	
0,098	0,000762939	
0,099	0,00289917	
0,1	0,00366211	
0,101	0,00427246	
0,102	0,00564575	
0,103	0,00762939	
0,104	0,00839233	
0,105	0,00946045	
0,106	0,0108337	
0,107	0,0114441	
0,108	0,01297	
0,109	0,0140381	
0,11	0,0152588	
0,111	0,0164795	
0,112	0,0166321	
0,113	0,0177002	
0,114	0,0193787	
0,115	0,0212097	
0,116	0,0218201	
0,117	0,0228882	
0,118	0,0241089	
0,119	0,0248718	
0,12	0,0256348	
0,121	0,0267029	
0,122	0,0276184	
0,123	0,0297546	
0,124	0,030365	
0,125	0,0318909	
0,126	0,032959	
0,127	0,0334167	
0,128	0,0346375	
0,129	0,0358582	
0,13	0,0367737	
0,131	0,038147	
0,132	0,0384521	
0,133	0,0392151	
0,134	0,0401306	
0,135	0,0421143	
0,136	0,043335	
0,137	0,0445557	
0,138	0,0453186	
0,139	0,0465393	
0,14	0,0466919	
0,141	0,04776	
0,142	0,0488281	
0,143	0,0506592	
0,144	0,0514221	
0,145	0,0523376	
0,146	0,0527954	
0,147	0,0544739	
0,148	0,0544739	
0,149	0,0567627	
0,15	0,0570679	
0,151	0,0582886	
0,152	0,0588989	
0,153	0,0593567	
0,154	0,0605774	
0,155	0,0611877	
0,156	0,0628662	
0,157	0,0636292	
0,158	0,0646973	
0,159	0,0656128	
