Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	-0,108643	
0,001	-0,108948	
0,002	-0,109558	
0,003	-0,110168	
0,004	-0,110626	
0,005	-0,111084	
0,006	-0,110931	
0,007	-0,110779	
0,008	-0,111389	
0,009	-0,111847	
0,01	-0,111084	
0,011	-0,112762	
0,012	-0,113068	
0,013	-0,113525	
0,014	-0,11322	
0,015	-0,112305	
0,016	-0,113525	
0,017	-0,114136	
0,018	-0,114441	
0,019	-0,114594	
0,02	-0,114594	
0,021	-0,114594	
0,022	-0,115051	
0,023	-0,115814	
0,024	-0,116577	
0,025	-0,116272	
0,026	-0,116119	
0,027	-0,115967	
0,028	-0,116272	
0,029	-0,116272	
0,03	-0,116577	
0,031	-0,116577	
0,032	-0,117187	
0,033	-0,117035	
0,034	-0,116882	
0,035	-0,115814	
0,036	-0,117035	
0,037	-0,116882	
0,038	-0,117645	
0,039	-0,117035	
0,04	-0,117035	
0,041	-0,116577	
0,042	-0,117035	
0,043	-0,11734	
0,044	-0,117798	
0,045	-0,118561	
0,046	-0,11673	
0,047	-0,11734	
0,048	-0,117035	
0,049	-0,117493	
0,05	-0,117035	
0,051	-0,11734	
0,052	-0,117493	
0,053	-0,118103	
0,054	-0,117187	
0,055	-0,115814	
0,056	-0,116882	
0,057	-0,116272	
0,058	-0,116577	
0,059	-0,116882	
0,06	-0,116425	
0,061	-0,115509	
0,062	-0,115967	
0,063	-0,115967	
0,064	-0,116272	
0,065	-0,11673	
0,066	-0,115509	
0,067	-0,114746	
0,068	-0,114594	
0,069	-0,114441	
0,07	-0,114136	
0,071	-0,114136	
0,072	-0,114441	
0,073	-0,114288	
0,074	-0,113678	
0,075	-0,112152	
0,076	-0,113373	
0,077	-0,112762	
0,078	-0,112762	
0,079	-0,112152	
0,08	-0,112	
0,081	-0,111542	
0,082	-0,111237	
0,083	-0,111389	
0,084	-0,111542	
0,085	-0,110931	
0,086	-0,109558	
0,087	-0,109406	
0,088	-0,109253	
0,089	-0,109253	
0,09	-0,108948	
0,091	-0,10849	
0,092	-0,108032	
0,093	-0,107422	
0,094	-0,107117	
0,095	-0,105591	
0,096	-0,106354	
0,097	-0,105438	
0,098	-0,105438	
0,099	-0,104828	
0,1	-0,10437	
0,101	-0,103302	
0,102	-0,103149	
0,103	-0,102997	
0,104	-0,103149	
0,105	-0,102692	
0,106	-0,101471	
0,107	-0,100708	
0,108	-0,0997925	
0,109	-0,0990295	
0,11	-0,0993347	
0,111	-0,0991821	
0,112	-0,0984192	
0,113	-0,0975037	
0,114	-0,0967407	
0,115	-0,0952148	
0,116	-0,0952148	
0,117	-0,09552	
0,118	-0,0949097	
0,119	-0,0938416	
0,12	-0,0930786	
0,121	-0,0924683	
0,122	-0,0917053	
0,123	-0,0915527	
0,124	-0,0915527	
0,125	-0,0914001	
0,126	-0,0895691	
0,127	-0,088501	
0,128	-0,087738	
0,129	-0,0875854	
0,13	-0,0866699	
0,131	-0,0865173	
0,132	-0,0865173	
0,133	-0,0849915	
0,134	-0,0842285	
0,135	-0,0820923	
0,136	-0,0823975	
0,137	-0,0817871	
0,138	-0,0816345	
0,139	-0,0805664	
0,14	-0,0801086	
0,141	-0,0787354	
0,142	-0,078125	
0,143	-0,078125	
0,144	-0,0773621	
0,145	-0,0769043	
0,146	-0,0753784	
0,147	-0,0746155	
0,148	-0,0735474	
0,149	-0,0726318	
0,15	-0,0715637	
0,151	-0,0712585	
0,152	-0,0708008	
0,153	-0,0704956	
0,154	-0,0689697	
0,155	-0,0668335	
0,156	-0,0674438	
0,157	-0,0660706	
0,158	-0,0657654	
0,159	-0,0642395	
0,16	-0,0634766	
0,161	-0,0624084	
0,162	-0,0619507	
0,163	-0,0616455	
0,164	-0,0611877	
0,165	-0,0605774	
0,166	-0,0582886	
0,167	-0,0578308	
0,168	-0,0569153	
0,169	-0,0563049	
0,17	-0,0550842	
0,171	-0,0543213	
0,172	-0,0541687	
0,173	-0,052948	
0,174	-0,0514221	
