Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	0,0640869	
0,001	0,0617981	
0,002	0,0592041	
0,003	0,0575256	
0,004	0,0561523	
0,005	0,0531006	
0,006	0,050354	
0,007	0,0480652	
0,008	0,0466919	
0,009	0,0434875	
0,01	0,0421143	
0,011	0,0396729	
0,012	0,0376892	
0,013	0,035553	
0,014	0,0318909	
0,015	0,0302124	
0,016	0,0267029	
0,017	0,0257874	
0,018	0,0231934	
0,019	0,020752	
0,02	0,0180054	
0,021	0,015564	
0,022	0,0135803	
0,023	0,010376	
0,024	0,00869751	
0,025	0,00640869	
0,026	0,00320435	
0,027	-0,000305176	
0,028	-0,00137329	
0,029	-0,00411987	
0,03	-0,00732422	
0,031	-0,0088501	
0,032	-0,0109863	
0,033	-0,0140381	
0,034	-0,0164795	
0,035	-0,0190735	
0,036	-0,0216675	
0,037	-0,0234985	
0,038	-0,0265503	
0,039	-0,0285339	
0,04	-0,0311279	
0,041	-0,0332642	
0,042	-0,0358582	
0,043	-0,0378418	
0,044	-0,0401306	
0,045	-0,0434875	
0,046	-0,0460815	
0,047	-0,0482178	
0,048	-0,0498962	
0,049	-0,0517273	
0,05	-0,0540161	
0,051	-0,0559998	
0,052	-0,0585937	
0,053	-0,0604248	
0,054	-0,0630188	
0,055	-0,065155	
0,056	-0,0669861	
0,057	-0,067749	
0,058	-0,0701904	
0,059	-0,0724792	
0,06	-0,0749207	
0,061	-0,0767517	
0,062	-0,078125	
0,063	-0,0798035	
0,064	-0,0816345	
0,065	-0,0834656	
0,066	-0,0866699	
0,067	-0,087738	
0,068	-0,0888062	
0,069	-0,0895691	
0,07	-0,0914001	
0,071	-0,0927734	
0,072	-0,093689	
0,073	-0,09552	
0,074	-0,0978088	
0,075	-0,098877	
0,076	-0,0997925	
0,077	-0,100403	
0,078	-0,101624	
0,079	-0,103149	
0,08	-0,104218	
0,081	-0,106049	
0,082	-0,106049	
0,083	-0,106812	
0,084	-0,107269	
0,085	-0,10849	
0,086	-0,109863	
0,087	-0,111084	
0,088	-0,110931	
0,089	-0,111237	
0,09	-0,111694	
0,091	-0,111694	
0,092	-0,112915	
0,093	-0,112762	
0,094	-0,113525	
0,095	-0,114441	
0,096	-0,114441	
0,097	-0,113525	
0,098	-0,113525	
0,099	-0,113678	
0,1	-0,114288	
